deg,cs,E
112.04204204204204,0.9335907016070386,126
112.16216216216216,0.9142111184910687,126
112.28228228228228,0.8951295261967358,126
112.4024024024024,0.8763427770663275,126
112.52252252252252,0.8578477401973088,126
112.64264264264264,0.8396413016474589,126
112.76276276276276,0.8217203646320826,126
112.88288288288288,0.804081849713545,126
113.003003003003,0.7867226949830834,126
113.12312312312312,0.7696398562352252,126
113.24324324324324,0.7528303071347908,126
113.36336336336336,0.7362910393767164,126
113.48348348348348,0.7200190628387665,126
113.6036036036036,0.7040114057273168,126
113.72372372372374,0.688265114716285,126
113.84384384384386,0.6727772550794002,126
113.96396396396396,0.6575449108158449,126
114.08408408408408,0.6425651847694969,126
114.2042042042042,0.6278351987418427,126
114.32432432432432,0.6133520935986367,126
114.44444444444444,0.5991130293705589,126
114.56456456456456,0.5851151853478253,126
114.68468468468468,0.5713557601690152,126
114.8048048048048,0.5578319719041186,126
114.92492492492492,0.5445410581320104,126
115.04504504504504,0.5314802760123879,126
115.16516516516516,0.5186469023523037,126
115.28528528528528,0.5060382336674604,126
115.4054054054054,0.493651586238305,126
115.52552552552552,0.48148429616104804,126
115.64564564564564,0.46953371939373073,126
115.76576576576576,0.45779723179743215,126
115.88588588588588,0.44627222917272696,126
116.006006006006,0.43495612729150834,126
116.12612612612612,0.4238463619242015,126
116.24624624624624,0.4129403888625888,126
116.36636636636636,0.40223568393824066,126
116.48648648648648,0.39172974303671615,126
116.6066066066066,0.3814200821075621,126
116.72672672672671,0.3713042371702704,126
116.84684684684683,0.3613797643162606,126
116.96696696696695,0.351644239706948,126
117.08708708708707,0.3420952595680496,126
117.20720720720719,0.3327304401801455,126
117.32732732732731,0.32354741786565155,126
117.44744744744746,0.31454384897223425,126
117.56756756756758,0.30571740985279566,126
117.6876876876877,0.2970657968420618,126
117.80780780780782,0.2885867262299127,126
117.92792792792794,0.2802779342315022,126
118.04804804804806,0.2721371769542485,126
118.16816816816818,0.26416223036177905,126
118.2882882882883,0.2563508902349188,126
118.40840840840842,0.24870097212976952,126
118.52852852852854,0.24121031133299284,126
118.64864864864866,0.23387676281432868,126
118.76876876876878,0.2266982011764686,126
118.88888888888889,0.21967252060230985,126
119.009009009009,0.2127976347996957,126
119.12912912912913,0.2060714769436855,126
119.24924924924925,0.19949199961645178,126
119.36936936936937,0.19305717474484008,126
119.48948948948949,0.18676499353567882,126
119.6096096096096,0.18061346640890028,126
119.72972972972973,0.17460062292852602,126
119.84984984984985,0.168724511731597,126
119.96996996996997,0.16298320045510561,126
120.09009009009009,0.1573747756609648,126
120.2102102102102,0.15189734275911482,126
120.33033033033033,0.14654902592881122,126
120.45045045045045,0.14132796803812994,126
120.57057057057057,0.1362323305617748,126
120.69069069069069,0.13126029349723975,126
120.8108108108108,0.12641005527935634,126
120.93093093093093,0.12167983269331892,126
121.05105105105105,0.11706786078620242,126
121.17117117117117,0.11257239277705614,126
121.29129129129129,0.10819169996559848,126
121.41141141141141,0.10392407163958595,126
121.53153153153153,0.099767814980891,126
121.65165165165163,0.09572125497033747,126
121.77177177177175,0.09178273429135432,126
121.89189189189187,0.08795061323247713,126
122.012012012012,0.08422326958875397,126
122.13213213213211,0.08059909856210136,126
122.25225225225226,0.07707651266064632,126
122.37237237237238,0.07365394159711013,126
122.4924924924925,0.07032983218625284,126
122.61261261261262,0.06710264824146134,126
122.73273273273274,0.06397087047047433,126
122.85285285285286,0.06093299637031531,126
122.97297297297298,0.05798754012147622,126
123.0930930930931,0.05513303248135416,126
123.21321321321322,0.052368020677030315,126
123.33333333333334,0.04969106829737535,126
123.45345345345346,0.04710075518457251,126
123.57357357357358,0.04459567732503826,126
123.69369369369369,0.04217444673981794,126
123.81381381381381,0.039835691374476276,126
123.93393393393393,0.037578054988501496,126
124.05405405405405,0.035400197044284466,126
124.17417417417417,0.033300792595684116,126
124.29429429429429,0.031278532176211245,126
124.41441441441441,0.029332121686874022,126
124.53453453453453,0.027460282283706675,126
124.65465465465465,0.025661750265007624,126
124.77477477477477,0.02393527695832506,126
124.89489489489489,0.022279628607210906,126
125.01501501501501,0.020693586257773684,126
125.13513513513513,0.01917594564505935,126
125.25525525525525,0.01772551707927695,126
125.37537537537537,0.01634112533191208,126
125.49549549549549,0.015021609521734544,126
125.61561561561561,0.013765823000738506,126
125.73573573573573,0.012572633240028783,126
125.85585585585585,0.011440921715690429,126
125.97597597597597,0.010369583794647804,126
126.09609609609609,0.009357528620549078,126
126.21621621621621,0.008403678999690786,126
126.33633633633633,0.0075069712870065195,126
126.45645645645644,0.006666355272140901,126
126.57657657657656,0.005880794065625357,126
126.69669669669668,0.005149263985181323,126
126.8168168168168,0.004470754442166414,126
126.93693693693692,0.003844267828181215,126
127.05705705705707,0.003268819401859773,126
127.17717717717719,0.0027434371758583817,126
127.2972972972973,0.002267161804057663,126
127.41741741741743,0.0018390464690015856,126
127.53753753753755,0.0014581567695837023,126
127.65765765765767,0.001123570609000658,126
127.77777777777779,0.000834378082985592,126
127.8978978978979,0.000589681368338908,126
128.018018018018,0.0003885946117700152,126
128.13813813813812,0.00023024381906514797,126
128.25825825825825,0.00011376674459408918,126
128.3783783783784,3.83127811706633e-05,126
128.4984984984985,3.042850279132378e-06,126
128.6186186186186,7.129292679825869e-06,126
128.73873873873873,4.9755759406259976e-05,126
128.85885885885887,0.00013011710316561872,126
128.97897897897897,0.00024741927015446745,126
129.09909909909908,0.00040087919230063286,126
129.2192192192192,0.000589724679943009,126
129.33933933933935,0.0008131943149581735,126
129.45945945945945,0.0010705373443463426,126
129.57957957957956,0.0013610135742846787,126
129.6996996996997,0.0016838932646589266,126
129.81981981981983,0.00203845702408031,126
129.93993993993993,0.00242399570539965,126
130.06006006006004,0.0028398103017263526,126
130.18018018018017,0.003285211842958837,126
130.3003003003003,0.0037595212928351546,126
130.4204204204204,0.004262069446514466,126
130.54054054054052,0.00479219682869233,126
130.66066066066065,0.005349253592258661,126
130.7807807807808,0.005932599417508196,126
130.9009009009009,0.006541603411903373,126
131.021021021021,0.007175644010404164,126
131.14114114114113,0.007834108876363073,126
131.26126126126127,0.00851639480299671,126
131.38138138138137,0.009221907615437083,126
131.50150150150148,0.009950062073367608,126
131.6216216216216,0.010700281774250694,126
131.74174174174175,0.011471999057148703,126
131.86186186186185,0.012264654907146056,126
131.98198198198196,0.013077698860376128,126
132.1021021021021,0.013910588909653451,126
132.22222222222223,0.014762791410720557,126
132.34234234234233,0.015633780989112094,126
132.46246246246244,0.016523040447630272,126
132.58258258258257,0.0174300606744553,126
132.7027027027027,0.018354340551868253,126
132.82282282282284,0.019295386865612947,126
132.94294294294295,0.02025271421488058,126
133.06306306306305,0.021225844922934573,126
133.1831831831832,0.022214308948366908,126
133.30330330330332,0.02321764379699305,126
133.42342342342343,0.024235394434386045,126
133.54354354354354,0.025267113199057733,126
133.66366366366367,0.026312359716272923,126
133.7837837837838,0.027370700812516947,126
133.9039039039039,0.028441710430604006,126
134.02402402402402,0.029524969545435428,126
134.14414414414418,0.030620066080403303,126
134.26426426426428,0.03172659482444292,126
134.3843843843844,0.032844157349735115,126
134.5045045045045,0.033972361930058474,126
134.62462462462463,0.035110823459791635,126
134.74474474474476,0.036259163373563115,126
134.86486486486487,0.037417009566554416,126
134.98498498498498,0.038583996315453326,126
135.1051051051051,0.039759764200055225,126
135.22522522522524,0.04094396002551249,126
135.34534534534535,0.04213623674524026,126
135.46546546546546,0.04333625338446234,126
135.5855855855856,0.044543674964410564,126
135.70570570570572,0.045758172427168654,126
135.82582582582583,0.04697942256116386,126
135.94594594594594,0.04820710792730138,126
136.06606606606607,0.04944091678575047,126
136.18618618618623,0.05068054302335895,126
136.3063063063063,0.051925686081726236,126
136.42642642642642,0.0531760508859041,126
136.54654654654655,0.05443134777374264,126
136.66666666666669,0.05569129242586897,126
136.7867867867868,0.056955605796304584,126
136.90690690690693,0.05822401404371864,126
137.02702702702703,0.05949624846330355,126
137.14714714714717,0.060772045419292334,126
137.26726726726727,0.062051146278094195,126
137.38738738738738,0.06333329734206192,126
137.5075075075075,0.06461824978388131,126
137.62762762762765,0.06590575958157693,126
137.74774774774775,0.06719558745414723,126
137.86786786786786,0.0684874987978071,126
137.987987987988,0.06978126362284685,126
138.10810810810813,0.07107665649110725,126
138.22822822822823,0.07237345645405541,126
138.34834834834834,0.07367144699147951,126
138.46846846846847,0.07497041595077097,126
138.5885885885886,0.0762701554868261,126
138.7087087087087,0.07757046200252735,126
138.82882882882882,0.07887113608983745,126
138.94894894894898,0.0801719824714716,126
139.0690690690691,0.08147280994316848,126
139.1891891891892,0.0827734313165479,126
139.3093093093093,0.08407366336254077,126
139.42942942942943,0.08537332675541849,126
139.54954954954957,0.0866722460173791,126
139.66966966966967,0.08797024946372563,126
139.78978978978978,0.08926716914860269,126
139.9099099099099,0.09056284081130903,126
140.03003003003005,0.09185710382316714,126
140.15015015015015,0.09314980113496313,126
140.27027027027026,0.09444077922493654,126
140.3903903903904,0.09572988804732945,126
140.51051051051053,0.0970169809814834,126
140.63063063063063,0.09830191478148828,126
140.75075075075074,0.09958454952636994,126
140.87087087087087,0.10086474857082564,126
140.990990990991,0.10214237849648947,126
141.11111111111111,0.1034173090637365,126
141.23123123123122,0.1046894131640154,126
141.35135135135135,0.1059585667727096,126
141.4714714714715,0.10722464890251812,126
141.5915915915916,0.10848754155735828,126
141.71171171171173,0.10974712968678667,126
141.83183183183183,0.11100330114092685,126
141.95195195195197,0.11225594662591065,126
142.07207207207207,0.11350495965982127,126
142.19219219219218,0.11475023652914196,126
142.31231231231232,0.11599167624569545,126
142.43243243243245,0.11722918050408794,126
142.55255255255256,0.11846265363962864,126
142.67267267267266,0.11969200258675183,126
142.7927927927928,0.120917136837915,126
142.91291291291293,0.12213796840296756,126
143.03303303303304,0.12335441176901259,126
143.15315315315314,0.1245663838607262,126
143.27327327327328,0.1257738040011525,126
143.3933933933934,0.12697659387295773,126
143.51351351351352,0.12817467748015046,126
143.63363363363362,0.12936798111025502,126
143.75375375375378,0.1305564332969379,126
143.8738738738739,0.1317399647830871,126
143.993993993994,0.13291850848433268,126
144.1141141141141,0.13409199945301545,126
144.23423423423424,0.1352603748425855,126
144.35435435435437,0.13642357387244342,126
144.47447447447448,0.13758153779320506,126
144.59459459459458,0.13873420985240517,126
144.71471471471472,0.1398815352606083,126
144.83483483483485,0.14102346115795072,126
144.95495495495496,0.1421599365810994,126
145.07507507507506,0.1432909124306132,126
145.1951951951952,0.1444163414387264,126
145.31531531531533,0.14553617813752434,126
145.43543543543544,0.14665037882752704,126
145.55555555555554,0.14775890154667543,126
145.67567567567568,0.1488617060396988,126
145.7957957957958,0.1499587537278842,126
145.91591591591592,0.15105000767922996,126
146.03603603603602,0.152135432578976,126
146.15615615615616,0.1532149947005264,126
146.2762762762763,0.15428866187673237,126
146.3963963963964,0.15535640347156474,126
146.51651651651653,0.15641819035214016,126
146.63663663663664,0.15747399486112434,126
146.75675675675677,0.15852379078948903,126
146.87687687687688,0.1595675533496327,126
146.99699699699698,0.16060525914885487,126
147.11711711711712,0.16163688616317792,126
147.23723723723725,0.16266241371152623,126
147.35735735735736,0.1636818224302374,126
147.47747747747746,0.1646950942479278,126
147.5975975975976,0.16570221236068336,126
147.71771771771773,0.166703161207593,126
147.83783783783784,0.1676979264466113,126
147.95795795795794,0.16868649493074536,126
148.07807807807808,0.1696688546845721,126
148.1981981981982,0.17064499488106866,126
148.31831831831832,0.17161490581876554,126
148.43843843843842,0.17257857889921485,126
148.55855855855856,0.1735360066047649,126
148.6786786786787,0.17448718247664613,126
148.7987987987988,0.175432101093359,126
148.9189189189189,0.17637075804936792,126
149.03903903903904,0.1773031499340861,126
149.15915915915917,0.17822927431116026,126
149.27927927927928,0.17914912969804642,126
149.39939939939939,0.18006271554587358,126
149.51951951951952,0.1809700322195917,126
149.63963963963965,0.18187108097840265,126
149.75975975975976,0.18276586395647237,126
149.87987987987987,0.1836543841439182,126
150.0,0.18453664536806638,126
29.999999999999996,5471.000565980898,183
30.120120120120124,5242.664490401992,183
30.240240240240244,5022.941189449929,183
30.360360360360364,4811.526610758617,183
30.48048048048048,4608.127221797608,183
30.6006006006006,4412.459636957557,183
30.72072072072072,4224.250258642128,183
30.84084084084084,4043.234931799353,183
30.96096096096096,3869.158611350256,183
31.08108108108108,3701.7750419960926,183
31.201201201201197,3540.846449908323,183
31.321321321321324,3386.143245826537,183
31.441441441441444,3237.443739110607,183
31.561561561561565,3094.5338623121843,183
31.68168168168168,2957.2069058498955,183
31.8018018018018,2825.263262390091,183
31.92192192192192,2698.5101805517893,183
32.04204204204204,2576.761527570965,183
32.16216216216216,2459.8375605745496,183
32.28228228228228,2347.564706129205,183
32.4024024024024,2239.7753477442698,183
32.52252252252253,2136.307621021263,183
32.64264264264264,2037.0052161555718,183
32.76276276276276,1941.7171875079118,183
32.88288288288288,1850.2977699750031,183
33.003003003003,1762.6062018999712,183
33.12312312312312,1678.5065542737202,183
33.24324324324324,1597.8675659887206,183
33.36336336336336,1520.5624849163703,183
33.48348348348348,1446.468914588467,183
33.6036036036036,1375.4686662721847,183
33.72372372372373,1307.4476162365208,183
33.84384384384384,1242.2955680163145,183
33.96396396396396,1179.9061194877024,183
34.08408408408408,1120.1765345763747,183
34.2042042042042,1063.0076194271876,183
34.32432432432432,1008.3036028703685,183
34.44444444444444,955.9720210262332,183
34.56456456456456,905.9236058965154,183
34.68468468468468,858.0721777964791,183
34.8048048048048,812.3345414875656,183
34.92492492492493,768.6303858760417,183
35.04504504504504,726.8821871481808,183
35.16516516516516,687.0151152176638,183
35.28528528528528,648.9569433656869,183
35.4054054054054,612.6379609588812,183
35.525525525525524,577.9908891346203,183
35.645645645645644,544.9507993474602,183
35.765765765765764,513.4550346746641,183
35.885885885885884,483.44313378253963,183
36.006006006006004,454.85675745915296,183
36.126126126126124,427.6396176225152,183
36.246246246246244,401.7374087168488,183
36.366366366366364,377.097741412776,183
36.486486486486484,353.6700785304899,183
36.606606606606604,331.4056731079942,183
36.726726726726724,310.2575085394361,183
36.846846846846844,290.1802407113141,183
36.966966966966964,271.130142067079,183
37.087087087087085,253.06504753322417,183
37.207207207207205,235.94430224237564,183
37.327327327327325,219.72871099139726,183
37.447447447447445,204.38048937466107,183
37.567567567567565,189.8632165349678,183
37.687687687687685,176.14178947659477,183
37.807807807807805,163.18237888707569,183
37.927927927927925,150.95238641617286,183
38.048048048048045,139.42040336244563,183
38.168168168168165,128.5561707195593,183
38.288288288288285,118.33054053625428,183
38.408408408408405,108.71543854551231,183
38.528528528528525,99.68382802008362,183
38.648648648648646,91.20967481306607,183
38.768768768768766,83.26791354369168,183
38.888888888888886,75.83441488990385,183
39.009009009009006,68.88595395067905,183
39.129129129129126,62.40017964235037,183
39.249249249249246,56.355585094454675,183
39.369369369369366,50.7314790118439,183
39.489489489489486,45.507957970967546,183
39.609609609609606,40.66587961936194,183
39.729729729729726,36.186836748457324,183
39.849849849849846,32.053132210866465,183
39.969969969969966,28.247754654314562,183
40.09009009009009,24.754355045335423,183
40.21021021021021,21.55722395679615,183
40.33033033033033,18.641269594201997,183
40.45045045045045,15.991996536596275,183
40.57057057057057,13.595485168705146,183
40.69069069069069,11.438371781771023,183
40.81081081081081,9.50782932129433,183
40.93093093093093,7.791548760645971,183
41.05105105105105,6.2777210802227525,183
41.17117117117117,4.955019832516539,183
41.29129129129129,3.812584274123347,183
41.41141141141141,2.84000304636828,183
41.53153153153153,2.0272983868305166,183
41.65165165165165,1.3649108546563555,183
41.77177177177177,0.8436845531158494,183
41.89189189189189,0.4548528334158405,183
42.01201201201201,0.1900244643141862,183
42.13213213213213,0.041170252594649175,183
42.252252252252255,0.0006100999595341594,183
42.37237237237237,0.061000482374578245,183
42.49249249249249,0.21532233836338405,183
42.61261261261261,0.4568693531942112,183
42.73273273273273,0.7792366263317867,183
42.852852852852855,1.1763097099420254,183
42.972972972972975,1.6422540066377047,183
43.093093093093096,2.171504515040034,183
43.213213213213216,2.7587559121038807,183
43.33333333333334,3.39895296151437,183
43.453453453453456,4.0872812378108945,183
43.573573573573576,4.819158156229922,183
43.693693693693696,5.5902242985813455,183
43.813813813813816,6.3963350257881215,183
43.933933933933936,7.233552368019205,183
44.054054054054056,8.098137183638524,183
44.174174174174176,8.986541578476169,183
44.294294294294296,9.895401577197132,183
44.414414414414416,10.821530038810254,183
44.534534534534544,11.761909808611183,183
44.65465465465466,12.713687099100058,183
44.77477477477478,13.674165092653004,183
44.8948948948949,14.640797758953903,183
45.01501501501502,15.611183880417531,183
45.13513513513514,16.583061279046696,183
45.25525525525526,17.554301238376137,183
45.37537537537538,18.522903114353248,183
45.4954954954955,19.48698912920317,183
45.61561561561562,20.44479934250955,183
45.735735735735744,21.39468679392557,183
45.85585585585586,22.335112812105162,183
45.97597597597598,23.264642484612065,183
46.0960960960961,24.18194028373073,183
46.21621621621622,25.085765843258987,183
46.33633633633634,25.97496988151836,183
46.45645645645646,26.8484902659648,183
46.57657657657658,27.70534821492509,183
46.6966966966967,28.544644632127664,183
46.81681681681682,29.365556569824005,183
46.936936936936945,30.167333816435164,183
47.05705705705706,30.94929560477476,183
47.17717717717718,31.710827437031075,183
47.2972972972973,32.45137802280104,183
47.41741741741742,33.170456326588294,183
47.53753753753754,33.86762872128509,183
47.65765765765766,34.542516244266636,183
47.77777777777778,35.194791952829185,183
47.8978978978979,35.82417837580439,183
48.01801801801802,36.43044505827854,183
48.138138138138146,37.013406196440386,183
48.25825825825826,37.57291835967264,183
48.37837837837838,38.10887829708937,183
48.4984984984985,38.62122082580811,183
48.61861861861862,39.10991679832872,183
48.73873873873874,39.574971146469835,183
48.85885885885886,40.016420999392544,183
48.97897897897898,40.43433387331768,183
49.0990990990991,40.82880593061232,183
49.21921921921922,41.19996030599667,183
49.33933933933935,41.5479454976871,183
49.45945945945946,41.872933821360085,183
49.57957957957958,42.175119924885074,183
49.6996996996997,42.45471936183766,183
49.81981981981982,42.71196722186306,183
49.93993993993994,42.94711681602191,183
50.06006006006006,43.16043841530374,183
50.18018018018018,43.35221804055119,183
50.3003003003003,43.52275630209034,183
50.42042042042042,43.67236728741453,183
50.54054054054055,43.801377495319905,183
50.66066066066066,43.91012481493883,183
50.78078078078078,43.998957548165386,183
50.9009009009009,44.06823347401247,183
51.02102102102102,44.11831895348479,183
51.14114114114114,44.14958807359548,183
51.26126126126126,44.16242182919514,183
51.38138138138138,44.157207341323016,183
51.5015015015015,44.134337110830565,183
51.62162162162162,44.0942083060632,183
51.74174174174175,44.03722208342641,183
51.86186186186186,43.963782939695335,183
51.98198198198198,43.87429809496404,183
52.1021021021021,43.769176905162986,183
52.22222222222222,43.64883030310715,183
52.34234234234234,43.51367026706885,183
52.46246246246246,43.36410931589924,183
52.58258258258258,43.20056002975412,183
52.7027027027027,43.02343459550789,183
52.82282282282282,42.83314437596695,183
52.94294294294294,42.630099502023796,183
53.06306306306306,42.41470848691606,183
53.18318318318318,42.18737786178441,183
53.3033033033033,41.94851183174492,183
53.42342342342342,41.698511951718366,183
53.54354354354354,41.43777682128128,183
53.66366366366366,41.166701797826136,183
53.78378378378378,40.88567872734212,183
53.9039039039039,40.59509569214689,183
54.02402402402402,40.295336774923676,183
54.14414414414414,39.98678183843518,183
54.26426426426427,39.669806320309156,183
54.38438438438438,39.344781042305655,183
54.5045045045045,39.01207203349857,183
54.62462462462462,38.67204036681868,183
54.74474474474474,38.32504200842581,183
54.86486486486486,37.97142767939256,183
54.98498498498498,37.611542729199726,183
55.1051051051051,37.245727020559904,183
55.22522522522522,36.87431482509967,183
55.34534534534534,36.497634729448265,183
55.46546546546547,36.116009551293175,183
55.585585585585584,35.72975626497828,183
55.70570570570571,35.33918593623484,183
55.82582582582583,34.944603665647,183
55.94594594594595,34.54630854046833,183
56.06606606606607,34.14459359441827,183
56.18618618618619,33.739745775098314,183
56.30630630630631,33.33204591868215,183
56.42642642642643,32.92176873154218,183
56.54654654654656,32.509182778490356,183
56.66666666666667,32.09455047731759,183
56.78678678678679,31.67812809933047,183
56.90690690690691,31.26016577559151,183
57.02702702702703,30.840907508581395,183
57.14714714714715,30.42059118900919,183
57.26726726726727,29.99944861750765,183
57.38738738738739,29.577705530958855,183
57.50750750750751,29.1555816332046,183
57.62762762762763,28.73329062990502,183
57.74774774774775,28.31104026731566,183
57.86786786786787,27.889032374763776,183
57.987987987987985,27.467462910610386,183
58.108108108108105,27.046522011492694,183
58.228228228228225,26.62639404464975,183
58.34834834834836,26.20725766314068,183
58.46846846846848,25.789285863771905,183
58.5885885885886,25.37264604755568,183
58.70870870870872,24.957500082531116,183
58.82882882882884,24.544004368782467,183
58.94894894894896,24.13230990549744,183
59.06906906906907,23.72256235991394,183
59.18918918918919,23.314902138007923,183
59.30930930930931,22.909464456784114,183
59.42942942942943,22.506379418032243,183
59.54954954954955,22.10577208342068,183
59.66966966966967,21.707762550802425,183
59.78978978978979,21.312466031613493,183
59.90990990990991,20.9199929292492,183
60.030030030030034,20.530448918308323,183
60.150150150150154,20.143935024598925,183
60.270270270270274,19.760547705805116,183
60.39039039039039,19.38037893271722,183
60.51051051051051,19.00351627093301,183
60.63063063063063,18.630042962940447,183
60.75075075075076,18.260038010496956,183
60.87087087087088,17.893576257224346,183
60.990990990991,17.530728471341003,183
61.11111111111112,17.17156142845681,183
61.23123123123124,16.81613799436138,183
61.35135135135136,16.46451720773625,183
61.471471471471475,16.116754362727548,183
61.591591591591595,15.77290109131766,183
61.711711711711715,15.433005445437132,183
61.831831831831835,15.097111978761939,183
61.951951951951955,14.765261828142492,183
62.072072072072075,14.437492794615327,183
62.192192192192195,14.113839423948749,183
62.312312312312315,13.794333086678868,183
62.432432432432435,13.479002057592512,183
62.552552552552555,13.167871594616749,183
62.672672672672675,12.860964017078308,183
62.79279279279279,12.55829878329527,183
62.91291291291291,12.259892567469182,183
63.03303303303303,11.965759335845016,183
63.15315315315316,11.675910422109325,183
63.27327327327328,11.390354601999451,183
63.3933933933934,11.109098167097287,183
63.51351351351352,10.832144997783987,183
63.63363363363364,10.559496635332694,183
63.75375375375376,10.29115235311878,183
63.873873873873876,10.027109226928607,183
63.993993993993996,9.767362204348542,183
64.11411411411412,9.511904173218737,183
64.23423423423424,9.26072602913613,183
64.35435435435436,9.01381674199384,183
64.47447447447448,8.771163421544685,183
64.5945945945946,8.532751381977683,183
64.71471471471472,8.298564205498064,183
64.83483483483484,8.06858380490266,183
64.95495495495496,7.842790485142415,183
65.07507507507508,7.62116300386679,183
65.1951951951952,7.403678630943727,183
65.31531531531532,7.190313206952021,183
65.43543543543544,6.9810412006414895,183
65.55555555555557,6.775835765359699,183
65.67567567567568,6.574668794442978,183
65.7957957957958,6.377510975571038,183
65.91591591591592,6.184331844085699,183
66.03603603603604,5.995099835273934,183
66.15615615615616,5.809782335617437,183
66.27627627627628,5.6283457330104465,183
66.3963963963964,5.450755465948988,183
66.51651651651652,5.2769760716950564,183
66.63663663663664,5.106971233419908,183
66.75675675675676,4.9407038263310605,183
66.87687687687688,4.7781359627884985,183
66.996996996997,4.619229036415605,183
67.11711711711712,4.4639437652113285,183
67.23723723723724,4.312240233670167,183
67.35735735735736,4.164077933917296,183
67.47747747747748,4.019415805866366,183
67.5975975975976,3.8782122764079716,183
67.71771771771772,3.7404252976371404,183
67.83783783783784,3.606012384128797,183
67.95795795795797,3.474930649269677,183
68.07807807807808,3.347136840657091,183
68.1981981981982,3.2225873745728237,183
68.31831831831832,3.1012383695433288,183
68.43843843843844,2.983045678995766,183
68.55855855855856,2.8679649230203936,183
68.67867867867868,2.755951519249982,183
68.7987987987988,2.6469607128671524,183
68.91891891891892,2.540947605750511,183
69.03903903903904,2.437867184771009,183
69.15915915915916,2.3376743492495216,183
69.27927927927928,2.240323937587566,183
69.3993993993994,2.1457707530824353,183
69.51951951951952,2.053969588938611,183
69.63963963963964,1.9648752524873525,183
69.75975975975976,1.8784425886262874,183
69.87987987987988,1.7946265024910624,183
70.0,1.7133819813710525,183
70.12012012012012,1.6346641158814954,183
70.24024024024024,1.5584281204038137,183
70.36036036036036,1.4846293528067331,183
70.48048048048048,1.4132233334602102,183
70.6006006006006,1.3441657635544986,183
70.72072072072072,1.2774125427365237,183
70.84084084084084,1.2129197860759564,183
70.96096096096096,1.1506438403731851,183
71.08108108108108,1.090541299821268,183
71.2012012012012,1.0325690210343494,183
71.32132132132132,0.9766841374544675,183
71.44144144144144,0.9228440731490232,183
71.56156156156156,0.8710065560108966,183
71.68168168168168,0.8211296303734059,183
71.8018018018018,0.7731716690519305,183
